start	end	text
0	4700	会灯禅修课十八
4700	7000	因果不虚
7000	8000	六
8000	11000	慈承罗珠刊布讲授
11000	15000	更多课程请访问刊布官方网站
15000	19000	3w.会灯之光点抗
79000	82000	课程请访问刊布官方网站
82000	85000	3w.会灯之光点抗
85000	88000	六
88000	91000	慈承罗珠刊布讲授
91000	94000	更多课程请访问刊布官方网站
94000	97000	3w.会灯之光点抗
97000	100000	六
100000	103000	慈承罗珠刊布官方网站
103000	106000	3w.会灯之光点抗
106000	109000	各位佛友大家晚上好
109000	114000	首先请大家发菩提心
114000	120000	我们今天也是会灯禅修的课
120000	125000	会灯禅修的课就是一个实修的课
125000	130000	这样子的话我们首先听课之前
130000	133000	请大家发菩提心
133000	137000	菩提心我们今天在座的
137000	141000	所有人都应该知道什么叫做菩提心
141000	146000	我们曾经给大家介绍过很多很多次
146000	152000	然后菩提心的修法也讲过很多很多次了
152000	155000	这样子的话大家应该是知道简单的说
155000	159000	我们今天听课
159000	163000	然后听完了以后就是去修
163000	168000	这一切都是为了什么目的是什么
168000	170000	这个非常的重要
170000	174000	很多时候我们的目的
174000	179000	还是跟我们的现实生活离不开
179000	181000	我们为了健康
181000	182000	为了长寿
182000	183000	为了发财
183000	186000	为了工作顺利等等
186000	192000	就是为了这些去烧香拜佛念佛
192000	197000	这些所有的烧香拜佛磕头等等
197000	204000	都离不开现实的一些名利
204000	207000	但是学了菩提心以后
207000	210000	我们的目标就不一样了
210000	211000	目标是什么呢
211000	214000	目标是一个
214000	218000	是一个非常崇高的目标
218000	222000	虽然我们现在还不能达到这个目标
222000	229000	但是至少可以作为一个我们的奋斗的方向
229000	230000	这是什么呢
230000	237000	首先我们学佛修心搭作这一切
237000	239000	都是为了什么呢
239000	241000	为了利益终生
241000	243000	为了利益所有所有的终生
243000	244000	为了饶疑
244000	249000	为了帮助天下所有的终生
249000	253000	那么这个不是一个口号
253000	256000	这个真的是要发自内心得
256000	257000	这么去向
257000	260000	然后也要这样子去做
260000	269000	就是诚心施以地向帮助天下所有的终生
269000	271000	这是第一个目标
271000	273000	然后第二个
273000	277000	为了能够做到这件事情
277000	279000	我们要成佛
279000	281000	因为我们不成佛的话
281000	284000	现在我们发心法的非常好
284000	286000	目标很崇高的
286000	291000	但是实际上没有这样子的能力
291000	293000	没有这样子的能力怎么办
293000	297000	首先我们先成佛
297000	299000	先把自己成佛
299000	301000	让自己成佛
301000	303000	成了佛仪侯
303000	307000	然后就真正的可以利益终生
307000	308000	是这样子
308000	310000	这是我们的第二个目标
310000	312000	这两个目标
312000	317000	架在一起就叫做菩提心
317000	319000	这个菩提心
319000	323000	我们不管我们学习修心
323000	327000	还有就是做任何一件善事
327000	329000	除法殿
329000	331000	东极
331000	333000	用我们佛教的话来讲
333000	335000	发心
335000	337000	应该是这个菩提心
337000	339000	所以我们今天
339000	341000	我们听课的时候
341000	343000	也要大家发菩提心
343000	345000	首先发菩提心
345000	347000	我们为什么听课呢
347000	349000	就是我们要成佛
349000	351000	我们为什么要成佛呢
351000	353000	就是为了利益终生
353000	355000	利益所有的终生
355000	357000	要成佛
357000	359000	为了成佛
