start	end	text
0	5000	會登禪修課時 輪迴痛苦
5000	8000	此成羅珠康布獎獸
8000	10000	更多課程 請訪問
10000	12000	康布官方網站
12000	15000	3W點會登之光點抗
30000	35000	3W點會登禪修課時
60000	65000	3W點會登禪修課時
65000	67000	輪迴痛苦
67000	72000	3W點會登禪修課時
72000	75000	輪迴痛苦
75000	78000	此成羅珠康布獎獸
78000	82000	3W點會登禪修課時
82000	85000	輪迴痛苦
85000	88000	此成羅珠康布獎獸
88000	93000	3W點會登禪修課時
93000	96000	輪迴痛苦
96000	99000	此成羅珠康布獎獸
99000	104000	3W點會登禪修課時
104000	108000	輪迴痛苦
108000	112000	此成羅珠康布獎獸
112000	117000	3W點會登禪修課時
117000	120000	輪迴痛苦
120000	123000	此成羅珠康布獎獸
123000	126000	3W點會登禪修課時
126000	129000	輪迴痛苦
129000	132000	此成羅珠康布獎獸
132000	136000	3W點會登禪修課時
136000	139000	輪迴痛苦
139000	143000	此成羅珠康布獎獸
143000	146000	4W點會登禪修課時
146000	149000	輪迴痛苦
149000	152000	此成羅珠康布獎獸
152000	155000	3W點會登禪修課時
155000	158000	輪迴痛苦
158000	160000	此成羅珠康布獎獸
160000	162000	各位師兄
162000	165000	我們開始降課
165000	169000	首先請大家發布地心
169000	171000	我們昨天也給大家
171000	175000	講過我們平時經常都在講
175000	177000	這個地心的重要形
177000	182000	因為我們學佛需要有一個目標
182000	184000	需要有一個方向
184000	186000	我們的學佛沒有目標
186000	187000	沒有方向
187000	190000	這是有問題的時候
190000	193000	就是遇到生活上
193000	195000	工作上遇到問題的時候
195000	197000	我們去少少想白白佛
197000	200000	這樣子就是不接絕任何的問題
200000	203000	所以我們需要有一個
203000	206000	系統的學習和修心
206000	209000	系統的學習和修心
209000	212000	就需要有一個總的目標
212000	215000	這個是非常非常重要的
215000	217000	目標我們昨天也講過了
217000	219000	可以有很多很多的目標
219000	222000	有上登的目標
222000	223000	有重登的目標
223000	225000	有下登的目標
225000	227000	有很多種目標
227000	231000	但是最好的最理想的
231000	233000	就是不提心
233000	236000	那麼不提心簡單的說
236000	238000	不提心是什麼呢
238000	240000	不提心的它的種籍的目標
240000	243000	也就是不是為了成佛
243000	246000	而是為了利益
246000	249000	天下所有的忠勝
249000	250000	利益忠勝
250000	252000	微微所有的忠勝
252000	253000	夫妻等等等等
253000	254000	這樣子的
254000	257000	畫這樣子的詞
257000	259000	很多人都在用
259000	261000	但是真正的法治
261000	263000	雷心的像
263000	266000	無挑剪的像
266000	268000	幫助忠勝
268000	270000	九都忠勝的
270000	272000	是誰就是菩薩
272000	274000	就是大成菩薩
274000	276000	那麼我們今天
276000	277000	我們不一定
277000	279000	我們是一個表準的菩薩
279000	281000	但是我們
281000	283000	至少我們也就是
283000	284000	像菩薩學系
284000	287000	至少我們也是一個這樣子的人
287000	290000	所以我們學佛的時候
290000	292000	就必須要首先
292000	294000	必須要建立這個目標
294000	296000	這個是非常重要的
296000	298000	有了這個目標以後
298000	300000	然後我們往這個目標
300000	301000	奮鬥
301000	302000	就是一步一步的
302000	303000	這樣子
303000	305000	這是非常的重要
305000	307000	所以大家要發不提心
307000	309000	這個真實的
309000	310000	秀菩薩呢
310000	312000	我們現在還不是
312000	313000	還不是
313000	315000	還要過一段時間
315000	316000	以後呢
316000	318000	我們真實的去秀菩薩
318000	319000	但是菩薩
319000	321000	我們每次
321000	323000	都要
323000	325000	去這個法
325000	326000	法菩薩
326000	328000	真正的秀
328000	329000	還是
329000	330000	還要過一段時間
330000	332000	這個我們把這個死家心秀完了
332000	334000	有了處理心以後
334000	336000	再去秀
336000	338000	真實的去秀這個菩薩
339000	342000	現在我們還不是真實的去秀
342000	343000	但是呢
343000	344000	也要發不提心
344000	346000	那麼我簡單地說一下
346000	347000	什麼是不提心
347000	348000	首先
348000	349000	我們
349000	350000	下決心
350000	352000	下釘決心
352000	353000	我要
353000	355000	度一切終生
355000	357000	或者是說
357000	358000	我要
358000	359000	讓
359000	360000	天下
360000	362000	所有的終生
362000	363000	成佛
363000	364000	截圖
364000	367000	就是我一定要去做這個事情
367000	369000	這就是我的目標
369000	371000	這就是我的學佛的目標
371000	373000	我的人生的目標
373000	375000	這個是我不經
375000	376000	不經經是
376000	378000	這一生的目標
378000	379000	而且是我的
379000	381000	剩生私死的目標
381000	383000	這就是我的唯一的目標
383000	385000	除了這個目標以外
385000	386000	我們可以有很多很多
386000	387000	其他的目標
387000	389000	比如說我們生活上的目標
389000	391000	工作上的目標
391000	393000	我今年賺多少多少錢
393000	394000	我要做什麼什麼
394000	395000	可以
395000	396000	都可以有的
396000	398000	但是這些都是
398000	400000	臨時新的目標
400000	402000	這都不是長遠的目標
402000	406000	也更不是學佛的目標
406000	408000	更不是熊心的目標
408000	410000	這是我們的工作
410000	412000	和生活上的目標
412000	413000	這都可以有的
413000	415000	這兩個是不矛盾
415000	416000	不矛盾
416000	418000	我們大稱佛教
418000	420000	不會反對
420000	422000	我們世蘇人
422000	423000	我們普通的人
423000	425000	又這樣子的目標
425000	427000	他不會反對
427000	428000	可以有
428000	429000	但是需要有一個
429000	431000	總的目標
431000	432000	這個目標
432000	434000	應該是一個
434000	435000	一個
435000	437000	潮越世蘇的
437000	439000	一個這樣子的目標
439000	440000	世蘇的
440000	443000	所有的世蘇的目標
443000	445000	所有的世蘇的目標
445000	447000	都是短暫的
447000	449000	因為這個世蘇的
449000	450000	所有的東西
450000	451000	它是
451000	453000	變化無常
453000	454000	這裡面沒有一個
454000	455000	是永恆的
455000	456000	都是變化無常
456000	458000	比如說我們認為
458000	459000	我們覺得
459000	460000	今年
460000	461000	我們覺得
461000	462000	非常有意義的東西
462000	464000	我一定要去追求這個東西
464000	466000	覺得這樣子的東西
466000	467000	然後
467000	469000	就過兩年以後
469000	470000	我就覺得
470000	471000	不怎麼樣
471000	473000	我不像去追求這個
473000	476000	就像國石的東西一樣
476000	477000	所以
477000	478000	世蘇的都是這樣子
478000	479000	所以我們
479000	481000	需要有一個人
481000	482000	就需要有一個
482000	484000	潮越世蘇的
484000	486000	一個這樣子的目標
486000	487000	這個就是
487000	488000	不低型
