start	end	text
0	4800	會登禪修課記錄 輪迴痛苦
4800	7840	此成羅珠康布獎售
7840	11640	更多課程請訪問康布官方網站
11640	14720	3W點會登之光點抗
30000	32000	3W點會登禪修課記錄 輪迴痛苦
120000	126000	3W點會登禪修課記錄 輪迴痛苦
126000	132000	此成羅珠康布獎售 輪迴痛苦
132000	140000	此成羅珠康布獎售 輪迴痛苦
140000	148000	此成羅珠康布獎售 輪迴痛苦
148000	154000	此成羅珠康布獎售 輪迴痛苦
154000	160000	此成羅珠康布獎售 輪迴痛苦
160000	164000	請訪問康布獎售 輪迴痛苦
164000	168000	各位師兄 我們現在開始講課了
168000	171000	首先 大家發布提新
171000	175000	我們今天為什麼要聽這個課
175000	180000	為什麼要學佛 為什麼要休息
180000	186000	就必須要有一個明確的方向目標
186000	189000	我們的目標是什麼呢 實際上
189000	192000	可以有很多很多的目標
192000	196000	我們學佛不一定就是一個目標
196000	200000	如果學佛都是以一個目標的話
200000	203000	那就不會有達成佛教 小成佛教
203000	205000	那麼多的佛教
205000	212000	就是之所以有這麼多的佛教
212000	215000	達成小成等等有這麼多的佛教
215000	219000	就是因為我們的目標不一樣
219000	221000	有比較多的目標
221000	226000	所以就是有很多中佛教
226000	229000	我們的目標應該是什麼呢
229000	234000	不管是這個閒中或者是密宗
234000	236000	所有的達成佛教
236000	238000	那麼它就只有一個目標
238000	242000	這個目標是什麼呢 最終極的目標
242000	247000	就是獨一切終勝
247000	250000	獨一切終勝我們天天達成佛教兔
250000	254000	我們天天掛在嘴邊 就是我們的口頭燦
254000	256000	但是我們如果有沒有
256000	260000	有沒有真的去向獨終勝這個就很難
260000	262000	但是我們每天都在講
262000	267000	我們鋪獨終勝 歷終勝 口口深深
267000	270000	這個鋪獨終勝就是立不開
270000	273000	立不開的我們的很多的法本
273000	276000	很多的衣櫻櫃裡面都在講
276000	281000	但是我們有沒有這樣去想過這個就很難
281000	284000	不管國取是怎麼樣
284000	290000	但是我們從現在開始就是要往這個方向努力的
290000	293000	但是我們的要求不是很高
293000	295000	我們不會說一下子
295000	298000	一下子我們一定要獨終勝
298000	302000	我們一定要發這個很標準的鋪獨勝
302000	305000	這個就比較難 這個難度比較大
305000	310000	比如說處離心這個不是很難
310000	315000	大家都可以有的比較比較容易
315000	319000	但是鋪獨心就不一定
319000	322000	是一個是一個搞難度的這個課程
322000	325000	但是不論在難也好
325000	330000	我們還是要往這個方向努力
330000	331000	只要我們能夠努力
331000	335000	只要我們能夠不放棄能夠前次
335000	336000	這樣子的話
336000	339000	我們總有一天我們一定會修除
339000	342000	非常標準的鋪獨勝
342000	344000	這個完全是沒有問題的
344000	349000	我們有機會來學習這個大稱佛法
349000	355000	然後有機會往這個鋪獨心
355000	358000	或者是成佛這個方面努力
358000	361000	有這個機會是我們的榮幸
361000	365000	所以不管有再難再大的這個難度
365000	368000	我們還是要去學去秀
368000	371000	所以我們今天聽課的時候
371000	374000	首先大家不管是表準的
374000	376000	或者是不表準的都沒關係
376000	379000	只要大家有這個心就好了
379000	383000	我們就是要想我要獨終生
383000	388000	我就是要讓天下所有的終生截圖
388000	391000	我就要讓天下所有的終生截圖
391000	394000	這個是我的唯一的目標
394000	396000	我的生存的目標
396000	398000	不僅僅是我這一生
398000	402000	而且我的生生私私的目標
402000	404000	這是我的生存的目標
404000	406000	認生的認生的目標
406000	409000	同時也是我的學佛的目標
409000	411000	要這樣子下決行
411000	415000	然後我們成學佛
415000	417000	怎麼獨終生呢
417000	419000	怎麼去獨呢
419000	422000	首先我自己要成佛
422000	423000	我們自己要成佛
423000	425000	如果我們自己都沒有成佛
425000	427000	怎麼去獨終生呢
427000	428000	沒有辦法的
428000	430000	所以我要成佛
430000	431000	怎麼樣成佛
431000	432000	成佛
432000	434000	我們不是說成佛就成佛
434000	436000	不是像成佛就成佛
436000	437000	成佛
437000	442000	我們去創造成佛的條件
442000	446000	也就是說我們要去休心
446000	447000	那休心
447000	450000	首先我們要去學習
450000	453000	先去學怎麼樣去休
453000	455000	這個是很重要的
455000	457000	如果我們沒有去學習的話
457000	459000	根本就不知道怎麼樣去休
459000	460000	那也我們
460000	462000	如果我們自己沒有去學習
462000	464000	然後我們去說
464000	465000	我要去失休
465000	467000	我要直接去休
467000	469000	這個就是不可能的
469000	471000	因為我們不知道怎麼樣去休
471000	472000	所以要學習
472000	474000	這樣子
474000	477000	我們今天來學習
477000	481000	學習這個休心的方法
481000	484000	目的就是為了解套
484000	486000	為了成佛
486000	489000	解套不是我一個人
489000	490000	為了我一個
490000	492000	為了自己一個人的解套
492000	494000	當然首先是我自己解決
494000	497000	自己的問題先解決
497000	500000	自己的問題先解決了以後
500000	503000	然後再去解決別人的問題
504000	507000	這就是我們
507000	509000	停和之前
509000	512000	法撲地心的理由
512000	515000	希望大家法撲地心
515000	518000	接下來我們就講今天的課
518000	520000	我們今天講的課
520000	524000	就是我們整個的大成佛教
524000	527000	或者是小成佛教也是這樣子
527000	530000	學休心
530000	533000	幾處就是出力心
533000	536000	如果沒有出力心
536000	538000	如果沒有了出力心
538000	540000	我們什麼都是沒有用的
540000	543000	我們從表面上看
543000	545000	我們做得再好
545000	547000	念得再多
547000	549000	然後每天都課多少多少頭
549000	551000	等等
551000	553000	但是如果沒有出力心的話
553000	555000	那這些課頭
555000	556000	年金
556000	557000	送金
557000	558000	吃酒
558000	559000	那這些都是為了什麼
559000	561000	都不清楚
561000	563000	所以出力心
563000	567000	是我們的一個目標
567000	569000	這是第一個目標
569000	570000	我們學佛
570000	571000	我們剛才講的
571000	572000	我們要成佛
572000	575000	這個是我們的最終極的目標
575000	578000	但是還沒有大到最終極的目標
578000	580000	之前
580000	582000	還有很多很多的目標
582000	584000	我們把一個一個的目標完成
584000	586000	上一個目標完成了
586000	589000	然後再來下一個目標完成
589000	592000	那麼我們現在
592000	593000	就是在
593000	595000	為了第一個目標
595000	598000	最基本最基礎的目標
598000	600000	粉朵
600000	602000	我們現在是這種情況
602000	604000	那第一個目標是什麼呢
604000	606000	就是出力心
606000	607000	出力心
607000	609000	我們大家應該是清楚的
609000	613000	基本上都是比較清楚的
613000	616000	沒有出力心
616000	618000	沒有出力心的話
618000	620000	我們沒有辦法走上
620000	622000	截圖島
622000	624000	什麼是截圖島
624000	625000	什麼是這個
625000	627000	不是截圖島
627000	631000	這個唯一的這個區別
631000	634000	就是又沒有出力心
634000	636000	出力心是非常的重要
636000	638000	比如說我們如果沒有出力心
638000	641000	我們去秀藏床佛教的大園門
641000	643000	首先也是沒有用
643000	645000	然後去秀藏床佛教的
645000	647000	這些各種各樣的
647000	649000	內觀、禪修
649000	651000	也是沒有用的
651000	655000	然後藏床佛教的精圖宗
655000	657000	還有就是禪宗等等
657000	658000	秀這些
658000	659000	如果沒有出力心
659000	660000	還是沒有用的
660000	661000	出力心
661000	666000	我們整個的佛教的集儲
666000	668000	所以我們現在
668000	669000	我們今天在做的
669000	672000	都是為了這個出力心
672000	673000	而奮鬥
673000	675000	一個這樣子的國城
675000	677000	那麼出力心呢
677000	678000	我們就是
678000	680000	這個整個的國城
680000	682000	我們可以分四個解斷
682000	684000	第一個是人生難得
684000	686000	我們已經修過了
686000	689000	今天我們在做大多數的
689000	692000	出了新來的幾個人
692000	694000	少數的人以外
694000	698000	基本上都修了這個
698000	699000	人生難得
699000	702000	我們都已經修了幾百個小時
702000	704000	至少是一百個小時以上
704000	706000	這樣的時間
706000	707000	然後第二個呢
707000	708000	是什麼呢
708000	709000	就是吳藏
709000	711000	人生吳藏
711000	713000	那認識吳藏
713000	715000	我們也就是應該是
715000	718000	大家應該也就完成了
718000	722000	那這個也是一百個小時以上
722000	725000	這個都已經修過了
726000	727000	那這兩個
727000	730000	我們修了出這個人生難得
730000	733000	修了這個死亡吳藏
733000	735000	那這兩個功可的
735000	737000	它的結果
737000	739000	這兩個的結果是什麼呢
739000	741000	他們的結果
741000	743000	就是讓我們
743000	747000	不要太孤獨的取
747000	749000	捲連
749000	750000	縣市
750000	752000	贊助縣市
753000	755000	這個並不是說我們修了
755000	757000	這麼一兩百個小時
757000	759000	或者是這麼幾個月
759000	760000	修了這些以後
760000	761000	從此以後
761000	763000	我們沒有這個
763000	765000	沒有漁王
765000	767000	沒有溜連
767000	769000	不溜連這個死俗
769000	771000	我不是這個意思
771000	773000	這個不可能
773000	774000	不是這個
774000	775000	那是什麼意思呢
775000	776000	就是讓我們有一個
776000	778000	明確的
778000	780000	學佛的方向
780000	783000	讓我們有一個比較明確的
783000	785000	這個人生的目標
785000	787000	建立一個目標
787000	789000	就要達到這個效果
789000	791000	就可以了
791000	793000	那按理來說
793000	795000	我們修了
795000	797000	兩百多個小時
797000	799000	兩百多個小時的話
799000	800000	那就是
800000	802000	應該是有一些金補
802000	804000	但是這個金補
804000	807000	可能是根據每一個人的情況
808000	810000	因為每一個人的情況不一樣
810000	813000	所以我們的金補可能也是不一樣
813000	814000	但是總的來說
814000	816000	大家都應該有金補
816000	819000	那麼我們也要就回頭
819000	822000	大家也要去思考一下
822000	823000	監察一下我們
823000	825000	就這麼幾個月的
825000	828000	這個大左
828000	830000	有什麼
830000	831000	邊化
831000	832000	我們自己
832000	834000	有沒有什麼變化
834000	836000	我們修了這麼
836000	838000	幾百個小時的
838000	842000	人生難得和無常
842000	843000	修了之後
843000	845000	和沒有修之簽
845000	847000	有沒有什麼
847000	849000	邊化
849000	851000	如果有
851000	854000	那就是看是什麼樣的邊化
854000	856000	必須要自己
856000	858000	來給自己考試
858000	860000	我們
860000	862000	這個產修班
862000	864000	我們沒有去考試
864000	866000	我們的總點
866000	868000	測總點
868000	870000	就是修心
