start	end	text
0	7000	慧登禪修课 15 因果不虚
7000	10000	慈承罗珠 刊布讲授
10000	14000	更多课程请访问刊布官方网站
14000	17000	3w.慧登之光.com
90000	93000	慧登禪修课 15 因果不虚
93000	96000	慈承罗珠 刊布讲授
96000	99000	更多课程请访问刊布官方网站
99000	102000	3w.慧登之光.com
102000	105000	慈承罗珠 刊布讲授
105000	108000	更多课程请访问刊布官方网站
108000	111000	慈承罗珠 刊布讲授
111000	114000	更多课程请访问刊布官方网站
114000	117000	慈承罗珠 刊布讲授
118000	121000	慈承罗珠 刊布讲授
121000	124000	更多课程请访问刊布官方网站
124000	127000	慈承罗珠 刊布讲授
127000	130000	更多课程请访问刊布官方网站
130000	133000	慈承罗珠 刊布讲授
133000	136000	更多课程请访问刊布官方网站
136000	139000	慈承罗珠 刊布讲授
139000	141520	ollen
141520	144680	慈承罗珠 刊布讲授
175680	178680	佛提心
178680	181680	佛提心
181680	184680	佛提心
184680	187680	下定决心
187680	190680	下定决心
190680	193680	我从现在起生生死死
193680	196680	我要利益众生
196680	199680	我要独花一切众生
199680	202680	只要有机会
202680	205680	我都要去帮助
205680	208680	我都要去利益
208680	211680	这就是我来自成佛之间的
211680	214680	生生死死的生存
214680	217680	人生的目标
217680	220680	生命的意义
220680	223680	现在就可以确定
223680	226680	我未来成佛之间的所有轮回
226680	229680	不管是时间长短
229680	232680	反正我未来的生命的意义
232680	235680	生存的目标
235680	238680	就是利益众生
238680	241680	不管我有多大的力量
241680	244680	反正我尽我的力量去利益众生
244680	247680	这就是我的生命的目标
247680	250680	这就是一个决心
250680	253680	第二个决心就是为了达到这个目标
253680	256680	首先我要成佛
256680	259680	这是一个决心而已
259680	262680	实际上这个决心虽然是下了决心
262680	265680	但是实际的行动还是做不到的
265680	268680	所以呢
268680	271680	我要成佛
271680	274680	下定决心我一定要成佛
274680	277680	就这两个
277680	280680	这两个决心就叫做菩提心
280680	283680	菩提心就是这样子
283680	286680	叫做菩提心
286680	289680	说起来这个很容易
289680	292680	有些时候这个时候也
292680	295680	做也就不是很难
295680	298680	但是我们比如说宏观的
298680	301680	就是简单的去想
301680	304680	我要去利益众生怎么怎么样
304680	307680	容易的但是平时我们想
307680	310680	我要利益天下所有的众生这样子的时候
310680	313680	但是让我们去利益
313680	316680	真正的去利益一个人的时候
316680	319680	然后就不容易了
319680	322680	那么为什么我们容易发这么大的心
322680	325680	要利益天下所有众生
325680	328680	然后实际行动上要利益帮助一个人的时候
328680	331680	有这么难呢
331680	334680	这个就是我们的修心不到尾
334680	337680	虽然是发了一个这样子的信
337680	340680	但是我们还是查寒冤
340680	343680	那就是因为我们还没有
343680	346680	足够的这个修心
346680	349680	就是这个原因这个没问题的
349680	352680	这是一个很正常的现象
352680	355680	我们先学理论
355680	358680	然后就是为了达到这个目标
358680	361680	一步一步的修所有都是这样
361680	364680	这个中间是一定会有一个过程
364680	367680	那就已经很不错了
367680	370680	要发这样子的菩提心
370680	373680	然后接下来我们讲今天的这个课
373680	376680	今天的课我们继续讲这个因果不虚
376680	379680	因果不虚我想
379680	382680	因果不虚还有就是这个轮回
382680	385680	这两个是佛教的一个基本的改念
385680	388680	虽然是在佛教里面
388680	391680	虽然这两个都是一个很基本很基本的
391680	394680	很基础的一个这样子的改念
394680	397680	但是呢
397680	400680	对我们来说
400680	403680	对我们来说这个是一个
403680	406680	对很多人来说这个确实是一个问题
406680	409680	我们对这个轮回
409680	412680	还有这个对因果
412680	415680	有很重的这个疑性
415680	418680	怀疑就是因为我们的
418680	421680	环境还有我们的教育
421680	424680	都有关系我们从小的时候
424680	427680	就是学习
427680	430680	这个人死了以后呢就是入灯灭
430680	433680	所有一切都结束
433680	436680	就这种教育
436680	439680	然后呢我们从小就是
439680	442680	接受的这个教育就是没有这个山
442680	445680	没有鹅没有山鹅因果
445680	448680	这种教育这个就是
448680	451680	比较多
451680	454680	所以呢我们现在就是要去相信
454680	457680	这些的话那就这个需要
457680	460680	需要一定的时间还有更重要的就是
460680	463680	要学习还有这个思考
463680	466680	这个不可能一下子
466680	469680	就能够接受
469680	472680	这个没有那么容易
472680	475680	所以要好好学习
475680	478680	这个我们应该是这个要多讲一点
478680	481680	但是一些理论的
481680	484680	东西呢我想有些是
484680	487680	因为这个因果这方面呢他的这些
487680	490680	很多的道理呢讲的也不是很复杂
490680	493680	所以我们自己也可以看
493680	496680	我想我们聊想去
496680	499680	稍微详细的了结
499680	502680	山鹅因果的话
502680	505680	有可以推荐基本熟
505680	508680	第一个是
508680	511680	大乘阿比达摩
511680	514680	阿比达摩就是这个局设
514680	517680	我们无不大论里面的局设论
517680	520680	局设论是小乘
520680	523680	佛教的这个
523680	526680	阿比达摩
526680	529680	这个凡问阿比达摩
529680	532680	局设论就是
532680	535680	小乘佛教的阿比达摩
535680	538680	然后呢阿比达摩意思就是
538680	541680	轮、金和轮
541680	544680	当中的这个轮点
544680	547680	佛教里面讲
547680	550680	金、驴、轮
550680	553680	这三个
553680	556680	主要就是讲修心的过程
556680	559680	怎么样去端出烦恼
559680	562680	怎么样去修心、怎么样去搭拙
562680	565680	这方面关于这方面的
565680	568680	内容比较多的
568680	571680	这些熟悉叫做金
571680	574680	佛金
574680	577680	不一定是佛所的
577680	580680	金和轮当中的金是佛所的
580680	583680	这是后来的人写的
583680	586680	金、驴、轮
586680	589680	这个当中的金
589680	592680	不一定是佛所的
592680	595680	比如说佛讲的还有米勒菩萨
595680	598680	观世音菩萨等等
598680	601680	这个不是看谁讲的
601680	604680	就是要看它的内容是什么
604680	607680	凡是讲到关于修心方面
607680	610680	这些
610680	613680	叫做金
613680	616680	轮是利伦的部分
616680	619680	利伦讲的比较多
619680	622680	利伦、推理这些讲的比较多
622680	625680	轮、驴
625680	628680	驴就是节律
628680	631680	在家人的节律、出家人的节律
631680	634680	然后讲别解脱节
634680	637680	密称节等等
637680	640680	关于节律方面
640680	643680	讲的比较多
643680	646680	主要的内容是节律方面的
646680	649680	这样的佛金
649680	652680	可以归纳为
652680	655680	驴、井、轮、驴
655680	658680	轮
658680	661680	阿毕达摩就是轮的意思
661680	664680	轮就是讲
664680	667680	刚才讲了
667680	670680	它的主要的内容就是讲一些利伦
670680	673680	利伦、推理的一些方式
673680	676680	叫做轮
676680	679680	阿毕达摩有大成佛教的
679680	682680	也有小成佛教的
682680	685680	小成佛教的就是菊氏轮
685680	688680	大成佛教的叫做阿毕达摩
688680	691680	还有大藏经里面
691680	694680	有中文版
694680	697680	大家也可以学习
697680	700680	这两个里面
700680	703680	讲的比较多
703680	706680	但是也有一些
706680	709680	他们都是古文
709680	712680	文言文
712680	715680	再加上古文
715680	718680	也就比较多
718680	721680	读起来可能也许有点困难
721680	724680	但是还是可以学习的
724680	727680	这两个当中讲的比较多
727680	730680	其他的我们前几天也讲过了
730680	733680	比如说百业经、仙语经
733680	736680	还有正法念初经
736680	739680	这些佛经都是佛经
739680	742680	这些里面讲的也多
742680	745680	这些我们都要去学习
745680	748680	去阅读
748680	751680	这些都是特别的重要
751680	754680	我们现在是要开始
754680	757680	实修因果
757680	760680	实修因果的时候
760680	763680	实修的过程
763680	766680	实际上就是
766680	769680	先经下来再去思考这些问题
769680	772680	比如说人生难得的时候
772680	775680	我们去思考
775680	778680	去思维人生有多么的难得
778680	781680	多么的来之不易等等
781680	784680	死亡无常的时候
784680	787680	也是先拼尽下来
787680	790680	在没有任何外来干扰的情况下
790680	793680	再去思维
793680	796680	人生虽然是
796680	799680	来之不易但是
799680	802680	很脆弱的随时都有可能
802680	805680	有可能消失
805680	808680	所以叫做守命无常
808680	811680	就是要去思考这些
811680	814680	轮回的痛苦也是这样子
814680	817680	比如说人有多么的痛苦
817680	820680	动物有多么的痛苦
820680	823680	去思考这些
823680	826680	因果也是这样
826680	829680	先经下来
829680	832680	如果心紧不下来的话
832680	835680	心很浮躁
835680	838680	在这种情况下我们去思考
838680	841680	是没有办法专注的
841680	844680	我们的心没办法去专注
844680	847680	专注于这个题目
847680	850680	心就是很三软
850680	853680	所以像任何事情
853680	856680	不是很深入
856680	859680	思考思维的不到不是很深入
859680	862680	没办法深入
862680	865680	所以要经下来
865680	868680	要搭坐逼惯
868680	871680	我们这一次私家性的最后一个
871680	874680	也得要修150个小时
874680	877680	比如说我们150个小时
877680	880680	我们是怎么算的呢
880680	883680	大概是每天一个小时
883680	886680	每天一个小时
886680	889680	每天一个小时搭坐的时间
889680	892680	这个应该是大家努力的话
892680	895680	是可以做得到的
895680	898680	如果我们每天一个小时都做不到的话
898680	901680	这个家庭可能是5年10年都没办法修
901680	904680	所以就是这样子
904680	907680	每天一个小时是没问题的
907680	910680	但是比如说我们今天
910680	913680	因为出差什么其他的原因没有办法
913680	916680	没有办法搭坐的话
916680	919680	明天可以两个小时或者是星期六星期天这样子的时候
919680	922680	时间再布一下
922680	925680	这样子也可以总的来说
925680	928680	一天一个小时
928680	931680	应该是大家可以做得到的
931680	934680	然后当中我们前面的
934680	937680	比如说发菩提心
937680	940680	后面的简单的年送回乡温
940680	943680	都包括在里面
943680	946680	全部在里面一个小时
946680	949680	这个时间没有办法再压缩了
949680	952680	再压缩的话那就是确实私家性的时间
952680	955680	拖得太久了
955680	958680	没办法后面的人生无常
958680	961680	就没有那么长的时间
961680	964680	谁都说不清楚的
964680	967680	所以也不能拖得太长
967680	970680	但是也不能要求得太严格
970680	973680	就是因为每一个人都有生活压力
973680	976680	工作压力这么多的压力
976680	979680	然后呢修心也就变成了一个压力的话
979680	982680	到时候也就很难
982680	985680	所以我们把这个时间
985680	988680	就是考虑一天一个小时
988680	991680	这个是比较合理的安排
991680	994680	一天一个小时
994680	997680	一个小时当中我们刚才讲的前面的后面的年送
997680	1000680	当然年送就不要念太多的年送
1000680	1003680	只念这个开先解脱岛
1003680	1006680	大远门的前行开先解脱岛
1006680	1009680	不断不畅真合适
1009680	1012680	就念这个开先解脱岛
1012680	1015680	全部都已经包含了
1015680	1018680	衣柜也不畅
1018680	1021680	这个比较合适
1021680	1024680	这样子以后我们
1024680	1027680	因果不虚也得要修个
1027680	1030680	四五个月
1030680	1033680	这样子
1033680	1036680	修心的时候
1036680	1039680	我们前几天讲的
1039680	1042680	上一次我们讲的倒干精
1042680	1045680	也得要去思考
1045680	1048680	我们大作的时候那个也可以思考
1048680	1051680	倒干精就是一个理论有没有思考
1051680	1054680	当然有思考我们经下来去思考
1054680	1057680	这些理论去思维这些理论
1057680	1060680	这个就叫做修心
1060680	1063680	倒干精也要修
1063680	1066680	还有我们上一次的两个良解课
1066680	1069680	我们前几天讲了一些
1069680	1072680	因果不虚的理由
1072680	1075680	这些理由大家都要去修
1075680	1078680	这些都是我们
1078680	1081680	大作修心的时候
1081680	1084680	施修的时候就可以去思考的
1084680	1087680	因为这些
1087680	1090680	我们对因果这个方面
1090680	1093680	每一个人的疑问比较多
1093680	1096680	所以就是要
1096680	1099680	必须要深入的去思考这些理论
1099680	1102680	特别重要
1102680	1105680	通过这些理论的思考
1105680	1108680	来说服自己
1108680	1111680	尽量的自己给自己提
1111680	1114680	更多的疑问问题
1114680	1117680	然后我们通过这些佛教的理论
1117680	1120680	去回答
1120680	1123680	才能够我们逐步逐步的
1123680	1126680	对因果可以神心不意
1126680	1129680	一定要达到这样的结果
1129680	1132680	结论
1132680	1135680	这是我们最重的目的
1135680	1138680	要达到这个目的的话
1138680	1141680	必须要有很多的理论
1141680	1144680	要不然的话没有这些理论
1144680	1147680	没有这些推理
1147680	1150680	相信
1150680	1153680	比如说
1153680	1156680	像《仙语经》
1156680	1159680	《百叶经》里面
1159680	1162680	虽然讲了很多很多的因果的故事
1162680	1165680	但是这些都是故事
1165680	1168680	它没有讲什么理论
1168680	1171680	这是讲一些故事
1171680	1174680	传说
1174680	1177680	把《百叶经》
1177680	1180680	和《仙语经》里面讲的这些理论
1180680	1183680	怎么样证明它是真实的
1183680	1186680	然后还有另外一种方法
1186680	1189680	另外一种方法是比较复杂的
1189680	1192680	这个是佛教的《阴明论》
1192680	1195680	《阴明论》里面讲的
1195680	1198680	比如说我们今天相信一个人
1198680	1201680	坚定不移地相信一个人
