start	end	text
0	4760	慧登禪修课 十六
4760	7260	因果不虚
7260	10260	慈承罗珠 刊布讲授
10260	14260	更多课程请访问刊布官方网站
14260	17260	3w.慧登之光点抗
60000	63500	慧登之光点抗
90000	93000	慧登之光点抗
93000	96000	慧登之光点抗
96000	99000	慧登之光点抗
99000	102000	慧登之光点抗
102000	105000	慧登之光点抗
105000	108000	慧登之光点抗
108000	111000	慧登之光点抗
111000	114000	各位导游大家晚上好
114000	117000	我们现在开始讲今天的课
118000	121000	今天的课我们继续讲
121000	124000	因果不虚
124000	127000	因果不虚的施修的部分
127000	130000	首先请大家发菩提心
130000	133000	我们每一天都在讲
133000	136000	每一次都在提醒大家发菩提心
136000	139000	因为这个非常的重要
139000	142000	我们最好是发自内心的
142000	145000	如果目前还没有这么好的发型的话
145000	148000	造作的、勉强的也可以
148000	151000	就是我们
151000	154000	下觉醒
154000	157000	我要从现在开始
157000	160000	我要利益终生
160000	163000	我要度化终生
163000	166000	为了度终生、为了更好的利益终生
166000	169000	我要成佛
169000	172000	这个发心就叫做菩提心
172000	175000	我们今天听这个课
175000	178000	听完了以后
178000	181000	就一步一步的修
181000	184000	这个发心这样子的想法
184000	187000	这样子的东极
187000	190000	就叫做菩提心
190000	193000	这个非常的重要
193000	196000	首先大家发菩提心
196000	199000	接下来我们讲今天的内容
199000	202000	然后我们就开始讲
202000	205000	因果不徐的
205000	208000	具体的思维的方式
208000	211000	前几天
211000	214000	有好几天都在讲
214000	217000	包括上一次的《道干经》
217000	220000	在内
220000	223000	这些都是因果不徐的理论
223000	226000	然后我们首先去学
226000	229000	学完了以后
229000	232000	昨天也给大家讲过这些理论
232000	235000	我们要静下来去思维
235000	238000	这些要去一步一步的去推立
238000	241000	这样子也叫做修心
241000	244000	这是一方面
244000	247000	另外一方面我们今天就是开始讲
247000	250000	另外的一些
250000	253000	除了这个理论以外的一些
253000	256000	思维的方式
256000	259000	这个思维的方式
259000	262000	我们今天讲不完
262000	265000	只能讲一部分
265000	268000	大家首先
268000	271000	去思维思考
271000	274000	修上一次我们讲的这些课的内容
274000	277000	然后也就去思维
277000	280000	今天我们讲的内容
280000	283000	然后其他的我们
283000	286000	过一段时间以后再继续讲
286000	289000	今天就讲一部分的修法
289000	292000	思维的方式
292000	295000	首先
295000	298000	我们对因果善恶的因果
298000	301000	有了一个基本的改念
301000	304000	然后我们基本上
304000	307000	相信
307000	310000	因果观念
310000	313000	这样子以后
313000	316000	我们再进一步的去思考
316000	319000	因是什么,过是什么
319000	322000	善恶因果当中,善是什么,恶是什么
322000	325000	要进一步的去思考这个问题
325000	328000	在这个之前我们还没有讲
328000	331000	什么是善,什么是恶
331000	334000	这些具体的都没有讲
334000	337000	关系,理论上怎么样去接受
337000	340000	怎么样去理解
340000	343000	接下来就要讲这个具体的
343000	346000	善和恶
346000	349000	善和不善,是善和是不善
349000	352000	首先佛经里面
352000	355000	讲了很多很多不同的善
355000	358000	不同的恶,根本就不止十个
358000	361000	有很多
361000	364000	但是主要的
364000	367000	善和不善
367000	370000	可以归纳为四个
370000	373000	善和不善,这叫做是善
373000	376000	和是不善
376000	379000	这十个是所有的善恶
379000	382000	当中的最关键的
382000	385000	最重要的这些
385000	388000	最后就是归纳为十个
388000	391000	除了这十个以外
391000	394000	还有没有善恶呢
394000	397000	除了这些以外还有,但是主要是这十个
397000	400000	这十个我们首先讲
400000	403000	怎么样去思考
403000	406000	是不善
406000	409000	首先我们讲是不善
409000	412000	然后再讲是善
412000	415000	这样子
415000	418000	我们上一次也讲过了
418000	421000	大圆满的潜心也好
421000	424000	或者是
424000	427000	菩提道慈禧广伦
427000	430000	还有大圆满的
430000	433000	心系修习
433000	436000	这些所有的俗里面
436000	439000	首先讲是不善
439000	442000	一条一条一条的讲,十个都讲完
442000	445000	然后再讲每一个
448000	451000	追国他的国宝
451000	454000	每一个都有
454000	457000	四种不同的国宝
457000	460000	这些讲完了以后
460000	463000	再讲是善
463000	466000	然后再讲善的国宝
466000	469000	是书的顺序是这样子
469000	472000	但是我们修的时候
472000	475000	上一次也讲过了稍微调整一下
475000	478000	修的时候我们可以调整一下
478000	481000	怎么样调整
481000	484000	首先我们去思考
484000	487000	比如说是不善
487000	490000	三个
490000	493000	身造罪
493000	496000	就是我们身体所造的罪国
496000	499000	四个口造罪
499000	502000	或者是欲造罪
502000	505000	欲言所造的罪国
505000	508000	四个
508000	511000	最后三个是意造罪
511000	514000	我们的心意识
514000	517000	所造的三个罪
517000	520000	一共有十个罪
520000	523000	十个罪国
523000	526000	罪国
