start	end	text
30000	50000	请大家发布迪星,我们为了读华一切终生,我们发信成佛,为了成佛,我们就听今天的课,
50000	73000	然后大家静静地修心,这样子发布迪星,接下来我们就听今天的课,继续讲人生难得,人生难得的中夭心,我们为什么要秀这个法,之前我们已经讲过了,
73000	98000	还有回灯之光,第二里面也讲过,还有苏达基看不也讲过大圆满的前心,普选上是眼角,应该有光盘,网上应该都可以下载的,然后我们也可以听,
99000	115000	还有我们以前讲的,我也以前讲过四驾心和五驾心,然后四驾心的不是这样的很相信,但是也可以学习,
115000	137000	这些都是我们学习的资料,我们首先秀前心的时候,首先把这些熊心的方法学好,学好了以后大家去秀,最终就是能够解决我们的问题,
137000	154000	真正能够解决我们的问题,不是文思,不是学习,而是修心,在这个三个当中,文思秀,这三个当中最重要的就是修心,
155000	171000	但是我们在这个之前讲过很多次,如果没有文思,我们不知道这么养去秀,所以也不是不需要文思,要文思,要学习,
171000	190000	就是光是学习,我们最后我们的烦恼,不能结局,比如说一个物道言员,或者是一个踢育云动员,比如说他在训练的时候,这个动作怎么样去做,
190000	203000	他在理论上都知道了,都学毁了,但是因为他还没有训练,还没有端练,在这个时候他在心里知道怎么做,
203000	232000	但是就是他的身体做不出这个动作,直到这么做,但是做不出来,这个是什么原因呢,就是因为他的排练,或者是他的训练,不到为,所以做不出来,同样的我们修心也是什么是应该做的,什么是不应该做的,我们心里都很明白,
232000	256000	但是在生活当中我们做不到,做不到的原因,就是因为我们还没有去训练,没有训练,所以做不到,所以我们首先要去学习,学完了以后要去休,这个是相当的重要,
256000	281000	那么第一个我们在这个之前也讲过了,首先我们必须要明白我们这一次的机会是特别不容易的,必须要明白这一天否则的话我们不去珍惜这个机会,不珍惜,
282000	304000	不珍惜以后我们以后这个机会,错过了以后有没有这样的机会就非常的难,所以首先要知道这个人生是特别不容易的,需要有一个这样的熊心,所以我们要求人生难得,
304000	321000	那么人生难得37种思维的方式,当中我们已经讲过了八个闲霞,然后我们今天开始讲四个圆满,
321000	335000	八闲霞和四圆满的这个曲别是什么呢,八闲霞,它是翻面讲,四圆满是正面的讲,正面和翻面,
335000	352000	也就是说八个闲霞,就是说我这一次不是低于,不是恶规,不是这个庞生,如果是恶规的话没有机会,如果是低于的话没有机会,
352000	369000	如果我是一个庞生,一个动物的话也没有熊心的机会,但是这一生当中我这些我都不是,又不是长收天,又不是这样子一个一个的去思考,这个就是从翻面的,
369000	390000	然后正面的就是说这次我不但是不是低于不是这个恶规,而且从正面的,我比如说这一生当中我有很多很多的条件,学佛的这些条件,
390000	403000	就是有十个条件是比较代表心的条件,学佛修心需要很多的条件,但是我们现在讲的这个四个圆满,
403000	415000	四个圆满就是十种条件,是种学佛的条件,这叫做四个圆满,这四个圆满就是代表心的,
415000	423000	代表心的条件,学佛有很多条件,这几个是最关键的条件了,
423000	434000	那么我们先学,学完了以后呢,然后去思考,思考的方法,
434000	441000	这个大圆满的前心,普先生是演教,这个里面也将过,
441000	453000	但是我们前几天,比这个大圆满的前心里面还要相信一点的,还要更加的具体一点的方法,
453000	461000	我们前几天已经给大家讲过了,这个书里面这样的不是什么的具体,这些内容全部都有,
461000	471000	但是思考的时候,思维的时候,怎么样去思考游戏时候呢,我们还要更加具体一点,
471000	477000	大家就明白,因为我们大家都是,基本上都是出学者,
477000	484000	大家都是刚刚开始修家心,这样子的,所以就是需要一些游戏的地方,
484000	489000	我们还是要将明白一点才能够知道怎么去做,
489000	498000	那么那些内容呢,这些书上都有,但是书上它不一定所有的这些都在这个书上讲,
498000	506000	书是需要有人去讲,如果所有的东西都是在这个书里面已经讲完了,
506000	511000	那么这个书说我们没有办法传,没有办法讲讲什么呢,已经都讲完了,
512000	517000	所以书里面它不一定讲得特别的详细,
517000	524000	但是一些那种核心的东西,书里面讲得很清楚了,
524000	530000	比如说我们前几天讲的,比如说我们去思考八个闲霞,
530000	535000	当中的每一个,每一个都要粉三个的阶段,
535000	538000	先去思考这个比如说地狱的同窟,
539000	543000	然后第二个就是去思考,我这一身当中,
543000	547000	我不是地狱的终生,我有这样的机会,
547000	553000	然后第三个就是,所以我一定要去休息,
553000	555000	就是这样子,分三个阶段,
555000	562000	然后第一个,比如说怎么样去思考地狱的同窟呢,
562000	565000	然后我们又分了四个方面,
565000	568000	这个四个方面,分这个四个方面,
568000	571000	四个教读取思考的这种方法,
571000	575000	其实书里面也有的,书里面也有,
575000	580000	那这些我们每一个都要去思考,
580000	584000	那么思考的时候,还有一个呢,
584000	589000	我们今天讲的十个月满,十个月满,
589000	592000	我们的始终条件,
592000	598000	那么始终条件,一个一个我们都要去思维,
598000	601000	第一个是什么呢,
601000	611000	第一个是人生,活得人生,
611000	614000	前几天我们讲的是什么呢,
615000	618000	说这个八个先侠,
618000	622000	当中讲的都是人生的,
622000	626000	这个翻棉,比如说低于,
626000	632000	这个恶鬼,然后就是东湖,
632000	635000	还有长收田等等,
635000	638000	将了很多人生的翻棉的,
638000	643000	那么现在呢,就是用正棉的正棉,
643000	647000	就是说现在我们思考的是,
647000	651000	我具备了这样子的条件,
651000	655000	因为我这一生当中是一个人,
655000	663000	所以我有听经文法,文思修行,
663000	669000	也就是说,因为我活得人生,
669000	673000	所以我有机会学习佛法,
673000	676000	有机会修行,有机会大左,
676000	679000	有机会成佛,
679000	685000	文思修成佛,学习他们的条件,
685000	689000	主要的一个条件是人生,
689000	692000	那么这个条件我有了,
692000	695000	我已经有了这样子的条件,
695000	698000	但是这个条件是非常的不容易,
698000	703000	这个世界上有多少个终生,
703000	706000	都没有这样子的条件,
706000	708000	没有这样子的条件,
708000	710000	有无数个声音,
710000	712000	都是没有条件,
712000	716000	那么我就有这样子的条件,
716000	720000	我具备了这样子的条件,
720000	722000	这样子去思考,
722000	725000	思考的时候,具体的方法,
725000	727000	也就是我们上次讲的一样,
727000	729000	我们可以分三个阶段,
729000	730000	分三个阶段,
730000	732000	第一个阶段,
732000	736000	去这样子思考,
